x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
2520;8;-1.09214;0.874302;1.39899;-0.0131184;0.00903469;-0.00795225;0.00430666;-0.0169869;0.0169869;-0.00881173;0;0;0.714938;0;0;0;0;0
2536;8;-1.29637;0.751454;1.49842;-0.0127647;0.0560504;-0.007678;-0.000519305;-0.0637284;0.0637284;-0.0132841;0.000392867;0;1.10617;0;0;0;0;0
2552;8;-1.50061;0.628606;1.62695;-0.0127648;0.00490127;-0.007678;0.000145348;-0.0125793;0.0125793;-0.0126194;0;0;1.11516;0;0;0;0;0
8;24;0.00912251;-0.120142;0.120488;-0.0400189;-0.00276182;0.0493422;-0.000715325;0.052104;0.052104;-0.0407342;0;0;0.526226;0;0;0;0;0
24;24;-0.245392;0.356035;0.43241;-0.00262869;-0.0167829;0.0153533;0.010242;0.0321362;0.0321362;0.0076133;0.000216259;0.113189;0.501055;1.01918;0.19341;0.117225;0.153837;0.148202
40;24;0.271669;0.205616;0.340708;0.0291796;-0.0018669;-0.0159399;0.0038155;-0.014073;0.014073;0.0329951;0;0.176917;0.556984;1.59877;0.179063;0.127887;0.125334;0.134334
56;24;0.520311;-0.0747566;0.525654;0.00841045;0.0101617;-0.0272807;-0.00374717;-0.0374424;0.0374424;0.00466328;0.000240266;0.168915;0.570567;1.4498;0.180778;0.128642;0.127011;0.132027
72;24;0.532259;-0.506012;0.734403;-0.0106637;0.0136917;-0.000774453;-0.0134925;-0.0144661;0.0144661;-0.0241562;8.60305e-06;0.134294;0.520579;100;0.223095;0.173214;0.1406;0.162055
88;24;0.224518;-0.0990849;0.24541;-0.0210304;0.00245687;0.0283385;0.00125764;0.0258816;0.0258816;-0.0197728;0;0.133554;0.527839;1.36475;0.221356;0.177473;0.132295;0.18514
104;24;-0.047245;0.159685;0.166528;-0.00952071;-0.0084829;-0.0054847;0.00909962;0.0029982;0.0029982;-0.000421092;0;0.174019;0.577151;1.44332;0.197568;0.151795;0.126458;0.163233
120;24;-0.077879;-0.190166;0.205496;0.000411004;-0.00869163;-0.0148316;-0.00554559;-0.00613999;0.00613999;-0.00513459;0;0.174736;0.521335;1.53437;0.199103;0.135635;0.145757;0.163212
136;24;-0.058939;-0.181602;0.190927;0.00428634;-0.00606703;0.00853114;-0.0085341;0.0145982;0.0145982;-0.00424777;1.06677e-05;0.187767;0.535221;1.72652;0.171209;0.120918;0.121208;0.137381
152;24;0.0520535;0.0182838;0.0551712;0.00768574;-0.00170451;0.013245;-0.0012262;0.0149495;0.0149495;0.00645954;2.72059e-06;0.324955;0.645608;2.38806;0.13327;0.104086;0.0832291;0.12497
168;24;0.169237;0.189308;0.253927;0.00723517;0.00171215;0.00682162;0.00465664;0.00510947;0.00510947;0.0118918;0;0.500684;0.819934;2.91787;0.122982;0.0975715;0.0748617;0.0906837
184;24;0.271868;0.234081;0.358756;0.00479846;0.00359588;0.000567466;0.00349748;-0.00302841;0.00302841;0.00829594;0;0.734417;1.08462;3.25704;0.10434;0.0818339;0.0647311;0.0764624
200;24;0.310423;0.235025;0.389358;-0.000750879;0.0030661;0.0011239;0.00147471;-0.0019422;0.0019422;0.000723829;0;0.808561;1.27334;100;0.0836614;0.0678457;0.0489508;0.062226
216;24;0.260235;0.275068;0.378662;-0.00341822;-0.000309367;0.0023515;0.00129176;0.00266087;0.00266087;-0.00212646;0;0.874047;1.31093;100;0.0450824;0.0328259;0.0309012;0.031938
232;24;0.220343;0.301416;0.373367;-0.00161511;-0.00267033;0.00106062;0.00049832;0.00373095;0.00373095;-0.00111679;1.71557e-06;0.922432;1.56264;2.91256;0.0299311;0.0218215;0.0204864;0.0209967
248;24;0.207523;0.313721;0.376147;-0.000675648;-0.00238553;0.00116945;0.000132726;0.00355498;0.00355498;-0.000542923;2.6264e-06;0.890741;1.4209;2.89808;0.0449188;0.0383758;0.0233453;0.028958
264;24;0.198832;0.340605;0.394393;0.000615408;-0.00106613;0.00170087;0.000911503;0.00276699;0.00276699;0.00152691;1.79142e-06;0.906895;1.40123;3.02416;0.0552268;0.0508323;0.0215887;0.03219
280;24;0.217871;0.36404;0.424256;-7.7635e-05;0.000140411;0.00120907;0.00166062;0.00106866;0.00106866;0.00158299;0;0.89564;1.35936;2.48237;0.0581011;0.053254;0.0232325;0.0343238
296;24;0.184963;0.377407;0.420295;-0.00373243;-0.00038626;0.000561376;0.00135265;0.000947636;0.000947636;-0.00237978;0;0.722872;1.00282;2.95439;0.0805754;0.0677609;0.0435988;0.0501964
312;24;0.111483;0.375998;0.392177;-0.00391913;-0.00169031;-0.00236537;0.000410065;-0.000675061;0.000675061;-0.00350907;0;0.427366;0.816018;3.27794;0.118425;0.0789885;0.0882348;0.0889625
328;24;0.0643539;0.328478;0.334722;-0.00348809;-0.00223834;0.00167831;-0.00232323;0.00391665;0.00391665;-0.00581133;3.4174e-06;0.474633;0.731475;100;0.0911644;0.0555134;0.0723133;0.0723733
344;24;0.00547028;0.426758;0.426793;-0.00212417;-0.00292024;0.00514624;-0.000176378;0.00806648;0.00806648;-0.00230055;1.40798e-05;0.793703;1.16433;5.8233;0.0627957;0.0367668;0.0509068;0.0510026
360;24;0.00657845;0.461254;0.461301;0.0023856;-0.00142646;0.00055336;0.00153479;0.00197982;0.00197982;0.00392038;6.08377e-07;0.832877;1.1276;100;0.0707406;0.054852;0.0446708;0.0451401
376;24;0.0571194;0.45013;0.45374;0.00111671;0.00256177;-0.00146435;0.000820442;-0.00402611;0.00402611;0.00193715;3.72937e-06;0.898848;1.42365;100;0.074313;0.058688;0.0455866;0.0464316
392;24;0.0195122;0.409214;0.409679;-0.00613881;0.00346179;-0.00658934;-0.00253693;-0.0100511;0.0100511;-0.00867574;1.95676e-05;0.871655;1.35045;100;0.0769043;0.0574152;0.0511641;0.0517953
408;24;-0.105469;0.291592;0.31008;-0.00481289;0.000135933;0.00106237;-0.00844001;0.00092644;0.00092644;-0.0132529;0;0.701865;1.14691;3.97343;0.105497;0.0667191;0.0817199;0.0815162
424;24;-0.115475;0.458097;0.472427;0.000679334;-0.000657165;0.013132;-0.00357621;0.0137892;0.0137892;-0.00289687;4.10252e-06;0.583378;1.08197;3.27278;0.105416;0.0526818;0.0913087;0.0897494
440;24;-0.0987015;0.637222;0.644821;0.00191458;-0.000161865;0.00688179;0.0021166;0.00704366;0.00704366;0.00403118;1.10372e-06;0.856022;1.19834;100;0.0504374;0.0255201;0.0435047;0.043183
456;24;-0.0567818;0.652906;0.655371;0.00319572;0.00137703;-0.00453912;0.00466285;-0.00591615;0.00591615;0.00785857;5.71238e-06;0.90033;1.29034;100;0.0307887;0.0183453;0.0247264;0.02469
472;24;-0.00352478;0.528759;0.528771;0.00297801;0.00222118;-0.00730858;-0.000396721;-0.00952976;0.00952976;0.00258129;1.33865e-05;0.870582;1.46352;100;0.0258304;0.016053;0.0202363;0.020242
488;24;0.0323601;0.461903;0.463035;0.00138635;0.0020126;-0.000319978;-0.00361364;-0.00233258;0.00233258;-0.00222729;0;0.94199;1.60886;100;0.0303204;0.0162666;0.0255876;0.0255569
504;24;0.0426559;0.51244;0.514212;0.000418295;0.00126805;0.00486231;-0.00169395;0.00359425;0.00359425;-0.00127565;0;0.948081;1.43664;100;0.041171;0.0194965;0.0362621;0.0361814
520;24;0.046484;0.583788;0.585636;-0.000402609;0.000848455;0.00190139;0.00276505;0.00105293;0.00105293;0.00236244;0;0.930056;1.34008;2.97746;0.0516288;0.0293978;0.0424418;0.0423984
536;24;0.0291538;0.570278;0.571023;-0.00174032;0.000133165;-0.00100256;0.00375173;-0.00113573;0.00113573;0.00201142;0;0.95133;1.21684;100;0.0458967;0.0286025;0.0358943;0.0359058
552;24;0.00164413;0.559544;0.559546;-0.000403275;-0.000483314;-0.00210024;0.00197897;-0.00161693;0.00161693;0.0015757;0;0.963906;1.20086;100;0.0391264;0.0199949;0.0336315;0.033639
568;24;0.0180779;0.510977;0.511297;0.00144831;0.000633144;-0.002294;-0.00233799;-0.00292715;0.00292715;-0.000889679;0;0.953653;1.29684;100;0.0407251;0.0163839;0.0372841;0.0372691
584;24;0.035305;0.512623;0.513837;5.01275e-05;0.00135277;0.00445113;-0.0031738;0.00309836;0.00309836;-0.00312367;0;0.96651;1.40737;3.23339;0.0392976;0.0106674;0.0378221;0.0377409
600;24;0.0203648;0.635361;0.635687;-0.00122916;0.000769549;0.00736974;0.001347;0.00660019;0.00660019;0.000117841;0;0.956135;1.30925;100;0.0516435;0.0116697;0.0503077;0.0502839
616;24;0.0103149;0.699999;0.700075;0.00127996;0.000363872;-0.00199519;0.00341841;-0.00235906;0.00235906;0.00469837;0;0.94485;1.24048;2.58684;0.0711875;0.02621;0.0661868;0.0661881
632;24;0.0541553;0.594995;0.597455;0.00197696;0.00184874;-0.00500801;-0.000666991;-0.00685675;0.00685675;0.00130997;7.51088e-06;0.953133;1.40292;100;0.112874;0.0551815;0.098466;0.0983288
648;24;0.0598774;0.572777;0.575898;-0.000733097;0.00233203;-0.000175019;-0.00213615;-0.00250705;0.00250705;-0.00286925;0;0.967326;1.46004;100;0.0961948;0.0515806;0.0811965;0.0810722
664;24;0.0372887;0.579123;0.580322;-0.00157233;0.00159279;0.00105853;-0.00188804;-0.000534264;0.000534264;-0.00346037;0;0.94545;1.39799;100;0.0749884;0.0439989;0.0607237;0.0607562
680;24;0.0161362;0.606619;0.606833;-0.00104194;0.000772007;0.00309486;-0.000495166;0.00232286;0.00232286;-0.0015371;0;0.856389;1.05506;3.9166;0.0594565;0.0300846;0.0512834;0.0512933
696;24;0.00611305;0.662495;0.662523;-0.00014626;0.000478899;0.00135957;0.00147616;0.000880673;0.000880673;0.0013299;0;0.943344;1.13706;100;0.0462029;0.0131796;0.0442832;0.0442823
712;24;0.0105247;0.64554;0.645626;0.000538866;0.000694893;-0.00157987;0.00042623;-0.00227476;0.00227476;0.000965096;1.09467e-06;0.970713;1.24691;3.59968;0.0379315;0.0107247;0.0363838;0.0363798
728;24;0.0204792;0.629456;0.629789;0.000617166;0.00101233;-2.44677e-05;-0.00132833;-0.0010368;0.0010368;-0.00071116;0;0.977819;1.30884;5.01019;0.030719;0.0106192;0.0288251;0.0288126
744;24;0.0276031;0.645641;0.646231;0.00018389;0.00108282;0.00140944;-0.000928422;0.000326623;0.000326623;-0.000744532;0;0.978489;1.44438;100;0.0285124;0.0126317;0.0255616;0.0255452
760;24;0.0242443;0.668001;0.668441;-0.000891447;0.000821644;0.00135159;0.000650028;0.000529951;0.000529951;-0.000241419;0;0.959571;1.2455;100;0.0315424;0.0128127;0.0288229;0.0288088
776;24;0.00533867;0.683292;0.683313;-0.000474413;-1.23376e-05;0.000218044;0.00163378;0.000230381;0.000230381;0.00115937;0;0.944902;1.07726;100;0.0347253;0.0127063;0.0323171;0.0323171
792;24;0.0135212;0.671158;0.671294;0.000920534;-0.000297286;-0.00202025;0.0014101;-0.00172296;0.00172296;0.00233064;0;0.915208;1.16948;100;0.0539195;0.0261097;0.0471762;0.0471805
808;24;0.0329056;0.62903;0.62989;0.00203768;0.000163366;-0.00174673;0.000195781;-0.0019101;0.0019101;0.00223347;0;0.937787;1.19159;2.62966;0.0501286;0.0290094;0.0408819;0.0408761
824;24;0.068037;0.621792;0.625503;0.000600129;0.0011151;0.000150164;0.0004817;-0.000964933;0.000964933;0.00108183;0;0.948793;1.37283;3.91827;0.0481251;0.0263762;0.0402532;0.0401333
840;24;0.05023;0.623737;0.625757;-0.00128472;0.000370763;-0.000653396;0.00110708;-0.00102416;0.00102416;-0.000177639;0;0.966128;1.27041;100;0.040128;0.018594;0.0355601;0.0354814
856;24;0.0368919;0.599983;0.601116;-0.000564913;0.000279711;-0.00181463;0.000623894;-0.00209434;0.00209434;5.89812e-05;1.54257e-07;0.980463;1.24938;100;0.0288826;0.0165385;0.0236788;0.0236604
872;24;0.0304108;0.580013;0.58081;-0.000549704;0.000299702;0.000962317;0.000349353;0.000662615;0.000662615;-0.000200351;0;0.981312;1.237;100;0.033176;0.0187386;0.0273773;0.0273641
888;24;0.0179462;0.620409;0.620669;-0.00100772;-0.000328747;0.00137112;0.00256907;0.00169986;0.00169986;0.00156135;0;0.979137;1.24461;2.71476;0.0446759;0.0197375;0.0400795;0.0400718
904;24;0.00420761;0.602379;0.602394;4.12762e-05;-0.000946465;-0.0036183;0.00334811;-0.00267184;0.00267184;0.00338939;0;0.976494;1.21085;2.44394;0.0509068;0.0222435;0.04579;0.0457965
920;24;0.0207481;0.515654;0.516071;0.00158907;-0.000250934;-0.00565297;0.00164226;-0.00540204;0.00540204;0.00323133;0;0.963274;1.29053;3.67146;0.0474259;0.0211883;0.0424296;0.042413
936;24;0.0449009;0.436684;0.438986;0.000676533;0.00104154;-0.004304;-0.000248211;-0.00534555;0.00534555;0.000428321;4.26902e-06;0.968239;1.34321;2.5966;0.0361625;0.0160628;0.0323993;0.0322774
952;24;0.0383911;0.380219;0.382152;-0.00112907;0.00096858;-0.00315429;-0.000313421;-0.00412287;0.00412287;-0.00144249;2.88886e-06;0.907897;1.15209;2.84986;0.0605677;0.0239883;0.0556148;0.055412
968;24;0.0154572;0.345266;0.345612;-0.00126527;0.000134941;0.000718504;0.000513198;0.000583563;0.000583563;-0.000752069;0;0.852422;1.21793;100;0.0644641;0.0210559;0.0609284;0.06089
984;24;0.00197983;0.389938;0.389943;-0.00050507;-0.000257342;0.001287;0.00285701;0.00154435;0.00154435;0.00235194;0;0.932824;1.36337;3.5661;0.0437902;0.0155964;0.0409186;0.0409229
1000;24;-0.00345802;0.37649;0.376506;-0.000527591;1.55161e-05;-0.000451287;0.00292686;-0.000466803;0.000466803;0.00239927;0;0.962268;1.4328;100;0.0412983;0.0188113;0.0367653;0.0367762
1016;24;-0.0159569;0.3829;0.383233;-0.000792901;0.000351119;7.6433e-05;0.00295514;-0.000274686;0.000274686;0.00216224;0;0.975821;1.33444;2.50243;0.0425037;0.0179445;0.03853;0.0385133
1032;24;-0.0267391;0.375608;0.376559;-0.000395755;0.000692826;-0.000628759;0.0022977;-0.00132159;0.00132159;0.00190194;0;0.975794;1.32625;100;0.0372871;0.0164099;0.033482;0.0334261
1048;24;-0.032032;0.368214;0.369604;-0.000828614;0.00113031;0.000220895;0.00205447;-0.000909414;0.000909414;0.00122586;0;0.981029;1.20203;4.2542;0.030525;0.0144042;0.0269127;0.0268469
1064;24;-0.0560741;0.379719;0.383837;-0.00210671;0.000653843;0.000174801;0.00211895;-0.000479042;0.000479042;1.22474e-05;0;0.977683;1.17545;3.14176;0.034484;0.0159075;0.0305957;0.0303656
1080;24;-0.0915432;0.373371;0.38443;-0.0014467;-0.000399183;-3.58621e-05;0.00169632;0.000363321;0.000363321;0.000249619;0;0.970643;1.35062;100;0.0438076;0.0250812;0.0359171;0.0354359
1096;24;-0.098341;0.383307;0.395721;8.50062e-05;-0.000423806;0.00121007;0.00201504;0.00163388;0.00163388;0.00210005;0;0.979154;1.29874;100;0.0341043;0.0192444;0.0281559;0.027708
1112;24;-0.0923996;0.403801;0.414238;0.000841012;0.000508712;9.20693e-05;0.0023745;-0.000416643;0.000416643;0.00321551;0;0.986305;1.22899;2.98525;0.0267524;0.0117272;0.024045;0.023589
1128;24;-0.0792465;0.390823;0.398777;-0.000127802;0.00119675;0.000171622;0.00099689;-0.00102513;0.00102513;0.000869088;0;0.981854;1.20573;3.36873;0.0343703;0.0166534;0.0300663;0.0296632
1144;24;-0.100262;0.415829;0.427745;-0.00224903;-0.000176141;0.00210063;0.000676823;0.00227677;0.00227677;-0.00157221;0;0.974907;1.23245;100;0.0562268;0.0369566;0.0423753;0.0422205
1160;24;-0.1367;0.446577;0.467031;-0.000933786;-0.00231198;0.00103908;0.00189635;0.00335105;0.00335105;0.00096256;3.9991e-07;0.976271;1.29361;100;0.0704447;0.0558922;0.0428779;0.0446127
1176;24;-0.120211;0.44651;0.462409;0.00303557;-0.00164361;-0.000593593;0.00183877;0.00105002;0.00105002;0.00487433;0;0.973168;1.19926;100;0.0577981;0.048788;0.0309896;0.0328792
1192;24;-0.0595512;0.436773;0.440814;0.00204546;0.000940132;0.000158926;0.00118059;-0.000781206;0.000781206;0.00322605;0;0.975529;1.12736;100;0.0332636;0.025457;0.0214105;0.0215408
1208;24;-0.0659027;0.451368;0.456154;-0.00150602;0.00115071;0.000711898;0.00150051;-0.000438811;0.000438811;-5.50726e-06;0;0.951975;1.0656;100;0.044039;0.0257755;0.0357079;0.0355604
1224;24;-0.094965;0.454927;0.464734;-0.00150534;0.000185503;-2.1716e-05;0.00183632;-0.000207219;0.000207219;0.000330985;0;0.949505;0.977797;100;0.0562186;0.0316026;0.0464952;0.0460276
1240;24;-0.114365;0.455059;0.46921;-0.00173534;-0.000149377;0.000604232;0.0014536;0.000753609;0.000753609;-0.000281736;0;0.964801;1.25304;3.27356;0.062103;0.0445273;0.0432909;0.0435676
1256;24;-0.158222;0.470469;0.496362;-0.00444999;-0.00107392;-0.000105818;0.00105558;0.000968106;0.000968106;-0.00339442;0;0.960173;1.29467;100;0.0758754;0.046622;0.059862;0.058843
1272;24;-0.238775;0.459684;0.517999;-0.00286788;-0.0031223;0.0011839;0.0004183;0.0043062;0.0043062;-0.00244958;9.96746e-07;0.958508;1.23964;2.87902;0.0802272;0.0437245;0.0672649;0.063214
1288;24;-0.235851;0.512247;0.563935;0.00228822;-0.00280252;0.00403591;0.00213398;0.00683843;0.00683843;0.0044222;1.13048e-05;0.952477;1.12958;100;0.0850851;0.0513318;0.0678566;0.0654934
1304;24;-0.184765;0.561979;0.591573;0.00252317;-0.000252173;-4.16438e-05;0.00438412;0.000210529;0.000210529;0.00690729;0;0.952336;1.0817;5.62872;0.104132;0.0629624;0.0829407;0.0815342
1320;24;-0.165478;0.513933;0.539917;0.000583957;0.000391295;-0.00297898;0.00315959;-0.00337028;0.00337028;0.00374355;0;0.968243;1.244;100;0.115517;0.0689935;0.0926508;0.0911994
1336;24;-0.160236;0.481169;0.507148;0.000385821;-0.000759613;-0.00233904;0.00207078;-0.00157942;0.00157942;0.0024566;0;0.968256;1.24703;3.7367;0.108732;0.0655012;0.086789;0.0854017
1352;24;-0.151743;0.437727;0.463283;0.000361671;-0.00172239;-0.00270202;0.000918669;-0.000979623;0.000979623;0.00128034;0;0.967731;1.05581;4.31959;0.0890369;0.0588187;0.0668426;0.066472
1368;24;-0.148964;0.401424;0.428173;2.75671e-05;-0.00156345;-0.00148984;0.000377422;7.36095e-05;7.36095e-05;0.000404989;0;0.967896;1.10075;4.33837;0.0643307;0.0476137;0.0432594;0.0441123
1384;24;-0.144739;0.394766;0.420463;0.00134666;-0.00206228;0.00117467;0.000847086;0.00323695;0.00323695;0.00219374;2.3601e-06;0.958276;1.10262;2.51245;0.0731897;0.0478527;0.0553791;0.0548342
1400;24;-0.109499;0.423529;0.437455;0.0017739;-0.00149793;0.000113;0.0021056;0.00161093;0.00161093;0.0038795;1.41762e-07;0.910459;1.03433;3.53968;0.0825694;0.0533666;0.0630057;0.0627984
1416;24;-0.0945816;0.389025;0.400357;0.000509183;-0.00154657;-0.00336403;0.000675714;-0.00181746;0.00181746;0.0011849;0;0.967594;1.14791;3.97053;0.0491544;0.0389237;0.0300183;0.0308065
1432;24;-0.0882931;0.333799;0.345279;0.000633309;-0.0023591;-0.00233388;-0.00107452;2.52246e-05;2.52246e-05;-0.000441206;0;0.977243;1.13597;3.2724;0.0361108;0.0294114;0.0209515;0.0217429
1448;24;-0.072855;0.322824;0.330943;0.000900914;-0.00304726;0.00111167;-0.000299841;0.00415892;0.00415892;0.000601073;3.02708e-06;0.974908;1.05509;3.42216;0.0385715;0.0321014;0.0213836;0.0222322
1464;24;-0.0572815;0.342031;0.346795;0.00172867;-0.00282792;-0.00275748;0.00131619;7.04452e-05;7.04452e-05;0.00304486;0;0.964521;1.03813;100;0.0506893;0.0364471;0.035228;0.0354663
1480;24;-0.0194645;0.241442;0.242225;0.00221981;-0.001485;-0.00536184;-0.00188181;-0.00387684;0.00387684;0.000337994;0;0.965154;1.06423;3.69259;0.0658556;0.0217673;0.0621542;0.0620207
1496;24;0.00692558;0.212173;0.212286;0.00115331;-0.000610249;0.00302355;-0.00414194;0.0036338;0.0036338;-0.00298863;0;0.963629;1.14555;3.63383;0.0684763;0.0203629;0.0653786;0.065379
1512;24;0.0145988;0.313433;0.313772;-0.000684083;-0.00154572;0.00483535;-0.000900563;0.00638106;0.00638106;-0.00158465;7.46235e-06;0.958114;1.09571;100;0.057393;0.0229674;0.0525971;0.0525793
1528;24;-0.00621033;0.337437;0.337494;-0.00056385;-0.00355024;-0.000312318;0.00025613;0.00323793;0.00323793;-0.00030772;0;0.984171;1.09044;100;0.0435324;0.0178245;0.0397159;0.0397218
1544;24;0.00679207;0.315161;0.315234;0.00195455;-0.00341038;-0.00207362;-0.000909161;0.00133677;0.00133677;0.00104538;0;0.989205;1.09387;2.87087;0.0367178;0.0162558;0.0329233;0.0329282
1560;24;0.0527306;0.285963;0.290784;0.00370948;-0.00119616;-0.000582685;-0.00202597;0.000613476;0.000613476;0.00168351;0;0.984489;1.05342;2.53459;0.0564546;0.0256402;0.0502962;0.049754
1576;24;0.110853;0.299778;0.319617;0.00235489;0.00120098;0.00182626;-0.00108187;0.000625276;0.000625276;0.00127302;0;0.945702;1.13953;100;0.0793921;0.0467986;0.0641326;0.0627796
1592;24;0.114059;0.32625;0.345613;-0.00262192;0.0017192;-0.000472575;0.000176491;-0.00219177;0.00219177;-0.00244543;0;0.96013;1.15917;100;0.0522815;0.0417679;0.0314451;0.0330813
1608;24;0.0452843;0.286816;0.290369;-0.0026952;0.000519244;-0.00184111;-0.000725822;-0.00236035;0.00236035;-0.00342102;0;0.981908;1.12107;100;0.0327302;0.0224266;0.0238394;0.023869
1624;24;0.0315876;0.272999;0.27482;-0.00235326;0.00096854;-0.00202667;-0.00166478;-0.00299521;0.00299521;-0.00401804;1.84441e-06;0.98259;1.11822;100;0.0370754;0.0264135;0.0260175;0.0261451
1640;24;-0.0314426;0.227261;0.229425;-0.00338939;-0.000938522;-0.00190609;-0.00372924;-0.000967566;0.000967566;-0.00711863;0;0.948512;1.11333;100;0.0942798;0.0748489;0.0573264;0.062147
1656;24;-0.0479298;0.23893;0.24369;0.00306443;-0.00278579;0.00517856;-0.00432429;0.00796435;0.00796435;-0.00125986;7.7805e-07;0.947362;1.34516;100;0.103376;0.0815102;0.0635814;0.0692521
1672;24;0.0599079;0.380232;0.384922;0.00765336;-5.51476e-05;0.00912575;-0.00189635;0.0091809;0.0091809;0.005757;0;0.972147;1.19556;100;0.0566675;0.0420092;0.038032;0.0384025
1688;24;0.174021;0.502485;0.531766;0.00758745;0.00367618;0.00641864;-0.000337195;0.00274246;0.00274246;0.00725026;0;0.972694;1.09373;100;0.0523445;0.0346215;0.0392594;0.0388589
1704;24;0.274717;0.583561;0.644991;0.00101687;0.00565987;0.00398197;0.000276672;-0.0016779;0.0016779;0.00129354;0;0.95068;1.17289;100;0.067642;0.0557683;0.0382797;0.042232
1720;24;0.213755;0.633184;0.668292;-0.00405688;0.00165471;0.00250649;0.000431212;0.00085178;0.00085178;-0.00362567;0;0.975636;1.20348;4.66397;0.0440783;0.0345223;0.0274063;0.0282695
1736;24;0.182541;0.661287;0.686019;0.00036027;-0.00167916;0.00049296;0.00021598;0.00217213;0.00217213;0.00057625;8.22556e-07;0.982357;1.20598;100;0.0419071;0.0303414;0.0289069;0.0290414
1752;24;0.21553;0.643049;0.678208;0.00165709;0.000491507;-0.00362503;-3.65749e-05;-0.00411653;0.00411653;0.00162051;1.0646e-06;0.910706;1.17653;100;0.0881803;0.0465677;0.0748813;0.0726354
1768;24;0.219751;0.567831;0.60887;-0.000650704;0.00223314;-0.00204115;-0.00204827;-0.00427429;0.00427429;-0.00269898;4.06987e-06;0.773679;1.21924;1.77684;0.136677;0.0549347;0.125151;0.118825
1784;24;0.193277;0.581539;0.612816;-0.0036345;0.00140122;-0.000266837;-0.00198778;-0.00166805;0.00166805;-0.00562227;0;0.858409;1.21121;2.19925;0.116414;0.0477491;0.106171;0.102092
1800;24;0.129452;0.561108;0.575847;0.000227979;-0.00331505;0.00188663;-0.00344687;0.00520168;0.00520168;-0.0032189;2.87813e-06;0.906059;1.1149;100;0.120908;0.0501171;0.110031;0.107988
1816;24;0.190957;0.640495;0.668355;0.00158896;0.00292511;0.00415025;-0.00224645;0.00122514;0.00122514;-0.000657488;0;0.863412;1.22012;100;0.129986;0.053022;0.118681;0.0873011
1832;24;0.157419;0.677243;0.695298;-0.00346014;0.00467815;0.0036986;-0.00256344;-0.000979549;0.000979549;-0.00602358;0;0.86441;1.2027;100;0.2171;0.0711063;0.205125;0.147985
1848;24;0.111931;0.713776;0.722499;0.00100364;0.00645451;-0.0102565;-0.00375307;-0.016711;0.016711;-0.00274943;6.05441e-05;0.668913;1.33059;100;0.467554;0.142427;0.445333;0.445058
1864;24;0.161589;0.437227;0.466132;-0.00268632;0.000926869;-0.000397861;-0.0108371;-0.00132473;0.00132473;-0.0135234;0;0.517178;1.16721;1.0773;0.402403;0.177334;0.361222;0.357717
1880;24;0.03162;0.689611;0.690336;-0.00502906;-0.00340155;0.00704654;-0.000178079;0.0104481;0.0104481;-0.00520714;1.80861e-05;0.919462;1.23227;100;0.28546;0.112201;0.262485;0.26291
1896;24;0.0307045;0.560314;0.561155;0.000912279;-0.000249726;-0.0136863;-0.00372623;-0.0134366;0.0134366;-0.00281395;0;0.852059;1.14005;100;0.322526;0.117536;0.300347;0.301029
1912;24;0.0304375;0.345535;0.346873;-0.00287068;0.000435036;-0.00968856;-0.00940974;-0.0101236;0.0101236;-0.0122804;0;0.720337;1.10456;100;0.504796;0.186254;0.469179;0.47697
1928;24;-0.0230293;0.312389;0.313237;0.00451001;-0.00453592;0.00925668;-0.00637047;0.0137926;0.0137926;-0.00186046;1.23914e-05;0.735488;1.27309;2.84919;0.352483;0.174344;0.306347;0.317654
1944;24;0.15292;0.566416;0.586695;0.00728487;-0.00123911;0.0101708;0.00166865;0.01141;0.01141;0.00895353;4.71735e-06;0.721584;1.1493;100;0.191506;0.132845;0.137937;0.139415
